epoch,grad_norm,kl_loss,loss,loss_token_1,loss_token_2,loss_token_3,loss_token_4,loss_token_5,loss_token_6,loss_token_7,loss_token_8,lr,mse_loss,next_token_loss,ppl,step,steps_per_sec,val/kl_loss,val/loss,val/loss_token_1,val/loss_token_2,val/loss_token_3,val/loss_token_4,val/loss_token_5,val/loss_token_6,val/loss_token_7,val/loss_token_8,val/mse_loss,val/next_token_loss,val/ppl,"val_(2, 10)/test_accuracy","val_(2, 10)/token_1","val_(2, 10)/token_10","val_(2, 10)/token_2","val_(2, 10)/token_3","val_(2, 10)/token_4","val_(2, 10)/token_5","val_(2, 10)/token_6","val_(2, 10)/token_7","val_(2, 10)/token_8","val_(2, 10)/token_9"
0,8.950326919555664,0.0036823393311351538,9.637459754943848,9.58439826965332,9.586252212524414,9.584606170654297,9.586221694946289,9.585524559020996,9.587223052978516,9.590160369873047,9.591867446899414,0.0005,0.0495636984705925,9.584213256835938,14533.523956209378,0,1.2006099063140296,,,,,,,,,,,,,,,,,,,,,,,,
0,2.5602986812591553,0.0012924873735755682,5.005246639251709,4.983315944671631,4.981655597686768,4.980749130249023,4.979549884796143,4.978501319885254,4.9775390625,4.976517677307129,4.976049900054932,0.0005,0.01930757611989975,4.984646797180176,146.1519446297271,0,1.20783388201787,,,,,,,,,,,,,,,,,,,,,,,,
0,1.9754401445388794,0.0002877189835999161,4.785836219787598,4.776436805725098,4.775043964385986,4.773956298828125,4.772808074951172,4.771566390991211,4.770448684692383,4.76934814453125,4.768203258514404,0.0005,0.008018135093152523,4.777530193328857,118.8105482926227,0,1.2043738068241636,,,,,,,,,,,,,,,,,,,,,,,,
0,1.7144250869750977,0.00020890336600132287,4.641007423400879,4.635491847991943,4.634690761566162,4.6339335441589355,4.633312225341797,4.63248872756958,4.631699085235596,4.6311869621276855,4.630337238311768,0.0005,0.004723138175904751,4.636075496673584,103.13878378552731,0,1.1934318365498011,,,,,,,,,,,,,,,,,,,,,,,,
0,1.2323800325393677,0.00014928204473108053,4.552926540374756,4.55003023147583,4.5499796867370605,4.549999713897705,4.549920558929443,4.549839496612549,4.549764633178711,4.549715042114258,4.549578666687012,0.0005,0.002519175410270691,4.550258159637451,94.65684173687177,0,1.2090752526000743,,,,,,,,,,,,,,,,,,,,,,,,
0,0.4272260069847107,9.075361595023423e-05,4.515284061431885,4.513532638549805,4.51356840133667,4.513763904571533,4.5138630867004395,4.513894557952881,4.513862609863281,4.5140767097473145,4.5141377449035645,0.0005,0.0015904898755252361,4.5136027336120605,91.24997637989125,0,1.2020698521986264,,,,,,,,,,,,,,,,,,,,,,,,
0,1.50041663646698,8.20338464109227e-05,4.534461975097656,4.532987117767334,4.532939434051514,4.532898426055908,4.532559871673584,4.532648086547852,4.532189846038818,4.532207012176514,4.532108783721924,0.0005,0.0011553800432011485,4.533224582672119,93.05815149830683,0,1.2070918064427136,,,,,,,,,,,,,,,,,,,,,,,,
0,1.2663075923919678,7.041166827548295e-05,4.520706653594971,4.519619464874268,4.519470691680908,4.519352436065674,4.519270420074463,4.519076347351074,4.5188093185424805,4.5185651779174805,4.5186381340026855,0.0005,0.000857534643728286,4.519778728485107,91.81527962429045,0,1.1985057567184048,,,,,,,,,,,,,,,,,,,,,,,,
0,0.5857431292533875,6.4498555730097e-05,4.5112738609313965,4.510371685028076,4.510291576385498,4.510296821594238,4.5102410316467285,4.510303974151611,4.510014057159424,4.510067462921143,4.510150909423828,0.0005,0.0007597676012665033,4.510449409484863,90.96268882121396,0,1.2068418002796897,,,,,,,,,,,,,,,,,,,,,,,,
0,0.45150479674339294,5.347590922610834e-05,4.513853073120117,4.513016700744629,4.512917518615723,4.512843608856201,4.51270866394043,4.512582778930664,4.512359142303467,4.512302398681641,4.512188911437988,0.0005,0.0006404188461601734,4.513159275054932,91.20951976810612,0,1.2013492735860296,,,,,,,,,,,,,,,,,,,,,,,,
0,0.5854014754295349,4.010720658698119e-05,4.512988090515137,4.512399673461914,4.512296199798584,4.512329578399658,4.5122761726379395,4.512253284454346,4.5120768547058105,4.512057304382324,4.512044906616211,0.0005,0.0005054153734818101,4.512442588806152,91.14417457832701,0,1.2061006803834515,,,,,,,,,,,,,,,,,,,,,,,,
