epoch,grad_norm,kl_loss,loss,loss_token_1,loss_token_2,loss_token_3,loss_token_4,loss_token_5,loss_token_6,loss_token_7,loss_token_8,lr,mse_loss,next_token_loss,ppl,step,steps_per_sec,val/kl_loss,val/loss,val/loss_token_1,val/loss_token_2,val/loss_token_3,val/loss_token_4,val/loss_token_5,val/loss_token_6,val/loss_token_7,val/loss_token_8,val/mse_loss,val/next_token_loss,val/ppl,"val_(2, 10)/test_accuracy","val_(2, 10)/token_1","val_(2, 10)/token_10","val_(2, 10)/token_2","val_(2, 10)/token_3","val_(2, 10)/token_4","val_(2, 10)/token_5","val_(2, 10)/token_6","val_(2, 10)/token_7","val_(2, 10)/token_8","val_(2, 10)/token_9"
0,10.206127166748047,0.0036790771409869194,9.652442932128906,9.609020233154297,9.61417007446289,9.619560241699219,9.62453842163086,9.630586624145508,9.634525299072266,9.641227722167969,9.649809837341309,0.0005,0.04565884917974472,9.603104591369629,14810.691407775039,0,1.2102048799449712,,,,,,,,,,,,,,,,,,,,,,,,
0,2.576709508895874,0.001324704848229885,4.990190029144287,4.9738359451293945,4.974217414855957,4.975214004516602,4.976284027099609,4.9773688316345215,4.978302001953125,4.9794416427612305,4.980867385864258,0.0005,0.015881044790148735,4.972984313964844,144.45735082177723,0,1.20633975516466,,,,,,,,,,,,,,,,,,,,,,,,
0,1.9699198007583618,0.0002717056777328253,4.793378829956055,4.788841724395752,4.7910237312316895,4.792941570281982,4.795414447784424,4.797444820404053,4.799593925476074,4.801576614379883,4.803842544555664,0.0005,0.006420117802917957,4.786686897277832,119.90345739564637,0,1.1930280732926342,,,,,,,,,,,,,,,,,,,,,,,,
0,1.7792516946792603,0.0002750749699771404,4.669459819793701,4.667976379394531,4.670416355133057,4.672796249389648,4.6752119064331055,4.677592754364014,4.679966926574707,4.682457447052002,4.6847310066223145,0.0005,0.003561368677765131,4.665623188018799,106.23176696238622,0,1.2067796266141457,,,,,,,,,,,,,,,,,,,,,,,,
0,1.4609204530715942,0.0002712009591050446,4.576964855194092,4.576373100280762,4.577782154083252,4.579505443572998,4.581112384796143,4.582787990570068,4.584526062011719,4.5861992835998535,4.587871551513672,0.0005,0.002134969923645258,4.574558734893799,96.98523349395197,0,1.2038643051328048,,,,,,,,,,,,,,,,,,,,,,,,
0,0.7198383808135986,0.0001515828917035833,4.520153999328613,4.518848896026611,4.519113063812256,4.519330978393555,4.519827365875244,4.520114421844482,4.520360946655273,4.520695209503174,4.521223068237305,0.0005,0.0014152858639135957,4.518587112426758,91.70593622330304,0,1.2014225831163885,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0226242542266846,0.0001459436462027952,4.5267486572265625,4.525834560394287,4.526145935058594,4.526609897613525,4.526905059814453,4.527349472045898,4.527517318725586,4.528002738952637,4.528409957885742,0.0005,0.0011723990319296718,4.525430202484131,92.33564030724567,0,1.1967516457874152,,,,,,,,,,,,,,,,,,,,,,,,
0,1.64146888256073,7.089984137564898e-05,4.5342793464660645,4.533506870269775,4.533637523651123,4.533871173858643,4.533902168273926,4.534213542938232,4.53413724899292,4.534435749053955,4.534668922424316,0.0005,0.0008277757442556322,4.533380508422852,93.07266279175374,0,1.2102126657708712,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0962491035461426,6.347959424601868e-05,4.518829345703125,4.517988204956055,4.517761707305908,4.517751216888428,4.517596244812012,4.517509937286377,4.517275810241699,4.517197608947754,4.517102241516113,0.0005,0.0006683863466605544,4.518097400665283,91.66103774229185,0,1.2072263757312633,,,,,,,,,,,,,,,,,,,,,,,,
0,0.5253283381462097,4.4846015953226015e-05,4.5131049156188965,4.51237154006958,4.512434005737305,4.512429237365723,4.5123796463012695,4.512388706207275,4.512341499328613,4.5123796463012695,4.512307643890381,0.0005,0.0005739037878811359,4.512485980987549,91.14812960869163,0,1.1905293603486262,,,,,,,,,,,,,,,,,,,,,,,,
