epoch,grad_norm,kl_loss,loss,loss_token_1,loss_token_2,loss_token_3,loss_token_4,loss_token_5,loss_token_6,loss_token_7,loss_token_8,lr,mse_loss,next_token_loss,ppl,step,steps_per_sec,val/kl_loss,val/loss,val/loss_token_1,val/loss_token_2,val/loss_token_3,val/loss_token_4,val/loss_token_5,val/loss_token_6,val/loss_token_7,val/loss_token_8,val/mse_loss,val/next_token_loss,val/ppl,"val_(2, 10)/test_accuracy","val_(2, 10)/token_1","val_(2, 10)/token_10","val_(2, 10)/token_2","val_(2, 10)/token_3","val_(2, 10)/token_4","val_(2, 10)/token_5","val_(2, 10)/token_6","val_(2, 10)/token_7","val_(2, 10)/token_8","val_(2, 10)/token_9"
0,11.880500793457031,0.003243478946387768,9.767183303833008,9.717790603637695,9.71804428100586,9.718822479248047,9.719564437866211,9.720453262329102,9.7202787399292,9.721912384033203,9.723472595214844,0.0005,0.047721631824970245,9.716217041015625,16584.387852885076,0,1.2048129009758057,,,,,,,,,,,,,,,,,,,,,,,,
0,2.639630079269409,0.00128436298109591,5.034667015075684,5.013707637786865,5.013587951660156,5.013646125793457,5.01370096206665,5.013634204864502,5.01398229598999,5.0146050453186035,5.014462471008301,0.0005,0.01937829703092575,5.014004230499268,150.50619264710716,0,1.2031913895362594,,,,,,,,,,,,,,,,,,,,,,,,
0,1.9934117794036865,0.0003635669418144971,4.807274341583252,4.798361778259277,4.79850435256958,4.798521041870117,4.798391819000244,4.798526287078857,4.798871040344238,4.798805236816406,4.798944473266602,0.0005,0.008382434956729412,4.79852819442749,121.33170935320973,0,1.2096131197083295,,,,,,,,,,,,,,,,,,,,,,,,
0,1.794997215270996,0.0002441420219838619,4.667388439178467,4.6631083488464355,4.663498401641846,4.663640975952148,4.663846015930176,4.6642069816589355,4.664456367492676,4.664892196655273,4.66510009765625,0.0005,0.004140547011047602,4.663003921508789,105.95388173948207,0,1.2059004436417975,,,,,,,,,,,,,,,,,,,,,,,,
0,1.3550701141357422,0.00015270078438334167,4.564173221588135,4.561891555786133,4.562000751495361,4.561915874481201,4.561975479125977,4.562019348144531,4.562188625335693,4.562339782714844,4.562351703643799,0.0005,0.002074540127068758,4.561945915222168,95.76965826343077,0,1.203023122820798,,,,,,,,,,,,,,,,,,,,,,,,
0,0.49004778265953064,0.00012201520439703017,4.5237836837768555,4.521852493286133,4.521678447723389,4.521726131439209,4.52169942855835,4.521469593048096,4.521454334259033,4.521385669708252,4.521305561065674,0.0005,0.001626082113943994,4.522035598754883,92.02272880407591,0,1.2013429599418437,,,,,,,,,,,,,,,,,,,,,,,,
0,1.7732019424438477,6.89470034558326e-05,4.543341636657715,4.5420355796813965,4.542018413543701,4.542047500610352,4.541913986206055,4.541966438293457,4.541928291320801,4.542040824890137,4.542163372039795,0.0005,0.001216199016198516,4.542056560516357,93.88367918550054,0,1.2000086620330215,,,,,,,,,,,,,,,,,,,,,,,,
0,1.3341546058654785,6.831451173638925e-05,4.528907299041748,4.527785778045654,4.527712821960449,4.527682781219482,4.527636528015137,4.527599334716797,4.527496337890625,4.527565002441406,4.527420997619629,0.0005,0.0008839400252327323,4.527955055236816,92.56906876508201,0,1.1994703126693684,,,,,,,,,,,,,,,,,,,,,,,,
0,0.5025762319564819,9.202788351103663e-05,4.507146835327148,4.506087779998779,4.506067276000977,4.506068706512451,4.506042957305908,4.506001949310303,4.506041526794434,4.506068706512451,4.5060319900512695,0.0005,0.000912725692614913,4.5061421394348145,90.57173054186622,0,1.2076144128572452,,,,,,,,,,,,,,,,,,,,,,,,
0,0.45243483781814575,7.237277168314904e-05,4.508627414703369,4.507766246795654,4.507713317871094,4.50773286819458,4.507720947265625,4.507745265960693,4.507734298706055,4.507742404937744,4.507766246795654,0.0005,0.0007795286364853382,4.50777530670166,90.71977018133073,0,1.2096844604270742,,,,,,,,,,,,,,,,,,,,,,,,
0,0.6328211426734924,4.105500556761399e-05,4.512396335601807,4.511710166931152,4.511638164520264,4.5115766525268555,4.511518955230713,4.511527061462402,4.511532306671143,4.511424541473389,4.511440753936768,0.0005,0.0005757294711656868,4.51177978515625,91.08378390254018,0,1.208686818783319,,,,,,,,,,,,,,,,,,,,,,,,
0,0.6966642141342163,3.222801024094224e-05,4.511126518249512,4.510621547698975,4.510563850402832,4.510614395141602,4.510595321655273,4.510596752166748,4.510591506958008,4.510580062866211,4.510669231414795,0.0005,0.0004341775202192366,4.510660171508789,90.98186232206359,0,1.2008389401510526,,,,,,,,,,,,,,,,,,,,,,,,
0,0.6670926809310913,3.53196264768485e-05,4.506580352783203,4.506240367889404,4.506218910217285,4.506309986114502,4.506289482116699,4.506397724151611,4.506476402282715,4.506474494934082,4.50653076171875,0.0005,0.00035610428312793374,4.506188869476318,90.57596306148565,0,1.2098774306096243,,,,,,,,,,,,,,,,,,,,,,,,
0,0.5866519808769226,3.422965528443456e-05,4.5070271492004395,4.506676197052002,4.506788730621338,4.506844997406006,4.506971836090088,4.506992816925049,4.507030963897705,4.507155895233154,4.507284164428711,0.0005,0.00031744694570079446,4.5066752433776855,90.62002756105258,0,1.2033991485184323,,,,,,,,,,,,,,,,,,,,,,,,
0,0.45106932520866394,2.7810050596599467e-05,4.503164291381836,4.502844333648682,4.502925872802734,4.502996444702148,4.503071308135986,4.503115653991699,4.503203868865967,4.5033063888549805,4.503402233123779,0.0005,0.00030028182663954794,4.502836227416992,90.27280275612236,0,1.2050885199995336,,,,,,,,,,,,,,,,,,,,,,,,
0,0.31963860988616943,2.2512558643938974e-05,4.498275279998779,4.497987747192383,4.498036861419678,4.498114109039307,4.498088359832764,4.498085021972656,4.498097896575928,4.498203754425049,4.49819803237915,0.0005,0.0002751298598013818,4.4979777336120605,89.8352766228306,0,1.1926205561637078,,,,,,,,,,,,,,,,,,,,,,,,
0,0.31287503242492676,1.9881355910911225e-05,4.498767852783203,4.498511791229248,4.498504161834717,4.498619556427002,4.498601913452148,4.49862813949585,4.498680591583252,4.498738765716553,4.49878454208374,0.0005,0.0002364122192375362,4.498511791229248,89.88326665018238,0,1.2042850532517595,,,,,,,,,,,,,,,,,,,,,,,,
